server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:14:05.280,852089,walk,-0.0308,-0.0083,1.5635,-4.4556,7.6294,4.7607
2025-05-29 06:14:05.329,852139,walk,0.0361,0.2837,0.7212,-0.4272,-8.7891,0.7935
2025-05-29 06:14:05.379,852189,walk,-0.0664,-0.4526,1.7461,-7.2632,15.7471,-5.6763
2025-05-29 06:14:05.429,852239,walk,-0.0151,0.0879,0.9946,-10.7422,5.0049,-5.4321
2025-05-29 06:14:05.479,852289,walk,0.0122,0.1211,0.7969,-6.4697,-6.897,-3.9673
2025-05-29 06:14:05.529,852339,walk,-0.3364,0.8936,2.4385,-6.958,21.6675,-2.4414
2025-05-29 06:14:05.579,852389,walk,0.0532,-0.0576,1.2515,-0.7324,2.6855,3.1738
2025-05-29 06:14:05.629,852439,walk,0.0664,0.1348,0.6299,-1.4038,-8.667,2.8687
2025-05-29 06:14:05.683,852489,walk,-0.0581,-1.0947,1.6343,-8.9722,11.1084,-2.0752
2025-05-29 06:14:05.731,852539,walk,-0.1313,0.5054,1.0576,-10.5591,5.4321,-7.0801
2025-05-29 06:14:05.779,852589,walk,0.001,-0.0728,1.0977,-9.6436,-5.0659,-4.5776
2025-05-29 06:14:05.829,852639,walk,-0.5405,0.9082,2.7412,-6.6528,20.874,-1.0376
2025-05-29 06:14:05.879,852689,walk,-0.0122,0.0342,1.3174,-4.5166,2.9907,6.0425
2025-05-29 06:14:05.932,852739,walk,0.1089,-0.2295,0.9102,-3.1128,-7.019,5.9814
2025-05-29 06:14:05.979,852789,walk,0.1138,-0.2139,1.7202,-13.6719,-2.1973,-3.479
2025-05-29 06:14:06.030,852839,walk,0.0176,0.0562,1.6724,-11.2305,13.9771,-5.7983
2025-05-29 06:14:06.079,852889,walk,0.0771,-0.126,1.3008,-6.958,-4.1504,-2.5024
2025-05-29 06:14:06.131,852939,walk,-0.146,-0.4565,2.3682,-9.4604,4.6997,2.6245
2025-05-29 06:14:06.179,852989,walk,-0.0464,-0.0107,1.4951,-4.4556,4.4556,2.9297
2025-05-29 06:14:06.229,853039,walk,0.1104,-0.1367,0.6084,-1.8921,-10.0098,2.6245
2025-05-29 06:14:06.279,853089,walk,0.0444,0.6978,1.2554,-0.1221,11.6577,-3.6621
2025-05-29 06:14:06.329,853139,walk,0.0513,0.1685,1.4043,-7.8125,5.249,-7.5684
2025-05-29 06:14:07.700,853189,walk,0.1626,-0.0806,0.9312,-6.958,-5.8594,-3.9062
2025-05-29 06:14:07.701,853239,walk,-0.1396,-0.3276,2.3472,-11.8408,0.8545,1.6479
2025-05-29 06:14:07.703,853289,walk,-0.0205,-0.1162,1.4565,-1.77,4.3945,4.8828
2025-05-29 06:14:07.704,853339,walk,0.1274,-0.104,0.5356,1.0986,-8.7891,1.8921
2025-05-29 06:14:07.705,853389,walk,0.0513,-0.4453,0.8779,-2.5024,2.9907,1.77
2025-05-29 06:14:07.706,853439,walk,-0.083,0.1919,1.5356,-7.3853,6.897,-7.4463
2025-05-29 06:14:07.706,853489,walk,0.0547,0.0386,1.1963,-4.2114,-4.5776,-3.6011
2025-05-29 06:14:07.706,853539,walk,-0.1514,0.3809,2.4062,-2.3193,-0.1221,-0.9766
2025-05-29 06:14:07.707,853589,walk,-0.0435,-0.251,1.6821,-2.6855,10.6201,5.0659
2025-05-29 06:14:07.707,853639,walk,0.0776,0.0151,0.9805,-1.0986,-4.6387,2.0752
2025-05-29 06:14:07.707,853689,walk,-0.1035,-0.416,1.3335,-7.1411,2.8687,-1.9531
