server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:01:26.089,92900,rest,0.022,0.0171,1.0005,-4.5166,-0.3662,-1.5259
2025-05-29 06:01:26.139,92950,rest,0.0195,0.001,0.9951,-4.5166,-0.4883,-1.3428
2025-05-29 06:01:26.193,93000,rest,0.0205,0.0044,0.9971,-4.5776,-0.4272,-1.3428
2025-05-29 06:01:26.243,93050,rest,0.0273,0.0059,1.0024,-4.4556,-0.4883,-1.3428
2025-05-29 06:01:26.289,93100,rest,0.0239,0.0068,0.9966,-4.5166,-0.4883,-1.3428
2025-05-29 06:01:26.775,93150,rest,0.0229,0.0039,0.999,-4.4556,-0.5493,-1.2207
2025-05-29 06:01:26.777,93200,rest,0.0225,0.001,0.9971,-4.5776,-0.4883,-1.3428
2025-05-29 06:01:26.778,93250,rest,0.0269,0.0068,0.9941,-4.5776,-0.5493,-1.4038
2025-05-29 06:01:26.779,93300,rest,0.0234,0.0068,0.9995,-4.4556,-0.4883,-1.4648
2025-05-29 06:01:26.780,93350,rest,0.0234,0.0195,0.9971,-4.4556,-0.4883,-1.5869
2025-05-29 06:01:26.781,93400,rest,0.0225,0.0122,0.9941,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:26.782,93450,rest,0.0249,0.0122,0.999,-4.5166,-0.4883,-1.5259
2025-05-29 06:01:26.783,93500,rest,0.022,0.0186,0.9966,-4.3945,-0.4272,-1.4648
2025-05-29 06:01:26.784,93550,rest,0.0225,0.0005,0.998,-4.5776,-0.3662,-1.4648
2025-05-29 06:01:26.789,93600,rest,0.022,0.001,0.9976,-4.5776,-0.5493,-1.5259
2025-05-29 06:01:26.841,93650,rest,0.0225,0.0088,1.0005,-4.5166,-0.4883,-1.5259
2025-05-29 06:01:26.889,93700,rest,0.02,0.0068,1.001,-4.5776,-0.4272,-1.3428
2025-05-29 06:01:26.939,93750,rest,0.0239,0.0127,0.9951,-4.5166,-0.5493,-1.4648
2025-05-29 06:01:26.989,93800,rest,0.0205,0.0034,0.998,-4.4556,-0.4883,-1.3428
2025-05-29 06:01:27.039,93850,rest,0.0234,0.0034,0.9956,-4.5776,-0.4883,-1.4648
2025-05-29 06:01:27.089,93900,rest,0.0234,0.0,0.9956,-4.5776,-0.4883,-1.4038
2025-05-29 06:01:27.139,93950,rest,0.0249,0.0127,0.9961,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:27.189,94000,rest,0.0244,0.0103,0.998,-4.5166,-0.5493,-1.3428
2025-05-29 06:01:27.239,94050,rest,0.0195,0.0098,0.9976,-4.5166,-0.6104,-1.5259
2025-05-29 06:01:27.289,94100,rest,0.0254,0.0103,0.9956,-4.5776,-0.4883,-1.4648
2025-05-29 06:01:27.339,94150,rest,0.022,0.0098,0.9971,-4.4556,-0.5493,-1.4648
2025-05-29 06:01:27.390,94200,rest,0.0234,0.0127,0.9966,-4.4556,-0.5493,-1.4648
2025-05-29 06:01:27.439,94250,rest,0.021,0.0127,0.9985,-4.6387,-0.4883,-1.4648
2025-05-29 06:01:27.494,94300,rest,0.022,0.0098,0.998,-4.4556,-0.4883,-1.3428
2025-05-29 06:01:27.539,94350,rest,0.0205,0.0107,0.999,-4.5166,-0.4272,-1.4648
2025-05-29 06:01:27.592,94400,rest,0.0225,0.0078,0.9956,-4.5166,-0.5493,-1.4648
2025-05-29 06:01:27.640,94450,rest,0.022,0.0146,0.9976,-4.3945,-0.4272,-1.4648
2025-05-29 06:01:27.689,94500,rest,0.0225,0.0059,0.9951,-4.4556,-0.4272,-1.4038
2025-05-29 06:01:27.739,94550,rest,0.0195,-0.0015,0.9956,-4.4556,-0.4272,-1.4038
2025-05-29 06:01:27.789,94600,rest,0.0229,-0.0015,0.9956,-4.5166,-0.5493,-1.3428
2025-05-29 06:01:27.843,94650,rest,0.021,0.0132,0.9976,-4.4556,-0.4272,-1.5869
2025-05-29 06:01:27.889,94700,rest,0.0225,0.0098,0.998,-4.5166,-0.5493,-1.4038
2025-05-29 06:01:27.943,94750,rest,0.0239,0.0098,1.0005,-4.5166,-0.4272,-1.4038
2025-05-29 06:01:27.989,94800,rest,0.0244,0.0107,0.9966,-4.5166,-0.5493,-1.4038
2025-05-29 06:01:28.039,94850,rest,0.0239,0.0171,0.9927,-4.4556,-0.4883,-1.4648
2025-05-29 06:01:28.089,94900,rest,0.0215,0.0063,0.9985,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:28.139,94950,rest,0.0229,0.0103,0.9961,-4.5166,-0.5493,-1.4038
2025-05-29 06:01:28.189,95000,rest,0.0259,0.0137,0.9937,-4.3945,-0.4883,-1.4648
2025-05-29 06:01:28.239,95050,rest,0.0234,0.0127,0.9956,-4.5776,-0.4272,-1.4648
2025-05-29 06:01:28.289,95100,rest,0.0205,0.0205,0.9985,-4.5166,-0.4272,-1.4648
2025-05-29 06:01:28.339,95150,rest,0.0225,0.0127,1.0,-4.5166,-0.4883,-1.2817
2025-05-29 06:01:28.391,95200,rest,0.0215,0.0186,0.9976,-4.3945,-0.4883,-1.4648
2025-05-29 06:01:28.442,95250,rest,0.0254,0.0078,0.9956,-4.5166,-0.4272,-1.3428
2025-05-29 06:01:28.490,95300,rest,0.0229,0.0107,0.9985,-4.4556,-0.4272,-1.3428
2025-05-29 06:01:28.539,95350,rest,0.0239,0.0112,0.9946,-4.6387,-0.4272,-1.4648
2025-05-29 06:01:28.589,95400,rest,0.0229,0.0049,0.998,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:28.639,95450,rest,0.0215,0.0068,0.9937,-4.5166,-0.5493,-1.5259
2025-05-29 06:01:28.689,95500,rest,0.022,0.0142,0.9956,-4.5776,-0.5493,-1.4038
2025-05-29 06:01:28.739,95550,rest,0.0254,0.0078,0.9946,-4.5776,-0.4272,-1.4038
2025-05-29 06:01:28.789,95600,rest,0.0244,0.0078,0.9941,-4.5166,-0.5493,-1.5259
2025-05-29 06:01:28.840,95650,rest,0.022,0.0127,0.9956,-4.5166,-0.5493,-1.4648
2025-05-29 06:01:28.890,95700,rest,0.0225,0.0044,0.9966,-4.6387,-0.4272,-1.4038
2025-05-29 06:01:28.939,95750,rest,0.0229,0.0117,0.9961,-4.3945,-0.4272,-1.4038
2025-05-29 06:01:28.993,95800,rest,0.0225,0.0186,0.998,-4.5166,-0.4272,-1.4648
2025-05-29 06:01:29.088,95850,rest,0.0225,0.0205,1.0,-4.3945,-0.4883,-1.4038
2025-05-29 06:01:29.351,95900,rest,0.0215,0.0112,1.0005,-4.5776,-0.4883,-1.5259
2025-05-29 06:01:30.063,95950,rest,0.0283,0.0073,0.9946,-4.5166,-0.4272,-1.5259
2025-05-29 06:01:30.064,96000,rest,0.02,0.0103,1.001,-4.4556,-0.4272,-1.4038
2025-05-29 06:01:30.065,96050,rest,0.0249,0.0024,0.9937,-4.3945,-0.3662,-1.4648
2025-05-29 06:01:30.066,96100,rest,0.0239,0.0063,0.9976,-4.5776,-0.4272,-1.4648
2025-05-29 06:01:30.067,96150,rest,0.021,0.0088,0.9976,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:30.068,96200,rest,0.0234,0.0156,0.999,-4.4556,-0.4272,-1.4038
2025-05-29 06:01:30.069,96250,rest,0.02,0.0088,0.998,-4.6387,-0.4883,-1.4648
2025-05-29 06:01:30.070,96300,rest,0.0229,0.0063,0.9961,-4.4556,-0.4272,-1.3428
2025-05-29 06:01:30.214,96350,rest,0.0239,0.0112,0.9937,-4.5166,-0.5493,-1.4038
2025-05-29 06:01:30.216,96400,rest,0.0249,0.0093,0.9971,-4.5166,-0.3662,-1.4038
2025-05-29 06:01:30.217,96450,rest,0.0249,0.0107,1.0005,-4.5776,-0.4272,-1.5259
2025-05-29 06:01:30.218,96500,rest,0.0225,0.0122,0.999,-4.4556,-0.4883,-1.4038
2025-05-29 06:01:30.219,96550,rest,0.0225,0.0132,0.998,-4.3945,-0.4272,-1.4038
2025-05-29 06:01:30.220,96600,rest,0.0215,0.0054,0.9995,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:30.221,96650,rest,0.0239,0.0078,0.9946,-4.4556,-0.4883,-1.3428
2025-05-29 06:01:30.222,96700,rest,0.0225,0.0127,0.9932,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:30.223,96750,rest,0.02,0.0073,1.0024,-4.5166,-0.4272,-1.4038
2025-05-29 06:01:30.375,96800,rest,0.021,0.0083,1.0005,-4.3945,-0.4272,-1.5259
2025-05-29 06:01:30.376,96986,rest,0.0215,0.0073,0.9976,-4.6387,-0.4883,-1.2817
2025-05-29 06:01:30.377,97035,rest,0.022,0.0112,0.9985,-4.5776,-0.4272,-1.2207
2025-05-29 06:01:30.467,97085,rest,0.02,0.0151,0.999,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:30.468,97135,rest,0.0249,0.0024,0.9956,-4.5166,-0.4272,-1.4038
2025-05-29 06:01:30.469,97185,rest,0.0205,0.0083,0.9976,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:30.470,97235,rest,0.02,0.02,0.9966,-4.5776,-0.5493,-1.4648
2025-05-29 06:01:30.590,97285,rest,0.0259,0.0044,0.9937,-4.4556,-0.4272,-1.3428
2025-05-29 06:01:30.609,97335,rest,0.0205,0.0063,0.9985,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:30.611,97385,rest,0.0239,0.0117,0.9985,-4.5776,-0.4883,-1.4648
2025-05-29 06:01:30.624,97435,rest,0.021,0.0088,0.999,-4.4556,-0.5493,-1.3428
2025-05-29 06:01:30.778,97485,rest,0.021,0.001,0.9985,-4.5776,-0.5493,-1.4648
2025-05-29 06:01:30.982,97535,rest,0.0195,0.0151,0.9976,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:30.983,97585,rest,0.0215,0.0059,0.9985,-4.5166,-0.5493,-1.4648
2025-05-29 06:01:30.985,97635,rest,0.0234,0.0059,0.9966,-4.6387,-0.4883,-1.4648
2025-05-29 06:01:31.195,97686,rest,0.0205,0.0098,0.9995,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:31.196,97735,rest,0.022,0.0,0.9976,-4.5776,-0.5493,-1.3428
2025-05-29 06:01:31.197,97785,rest,0.0239,0.0093,0.9951,-4.4556,-0.5493,-1.3428
